date,tokenproduced,tokenconsumed,tokenleft,WaitingTime,Count
2003-05-24,0,0,67,40489 days 19:00:00,67
2003-05-25,0,0,67,40489 days 19:00:00,67
2003-05-26,0,0,67,40489 days 19:00:00,67
2003-05-27,0,0,67,40489 days 19:00:00,67
2003-05-28,0,0,67,40489 days 19:00:00,67
2003-05-29,0,0,67,40489 days 19:00:00,67
2003-05-30,0,0,67,40489 days 19:00:00,67
2003-05-31,0,0,67,40489 days 19:00:00,67
2003-06-01,0,0,67,40489 days 19:00:00,67
2003-06-02,0,0,67,40489 days 19:00:00,67
2003-06-03,0,0,67,40489 days 19:00:00,67
2003-06-04,0,0,67,40489 days 19:00:00,67
2003-06-05,0,0,67,40489 days 19:00:00,67
2003-06-06,0,0,67,40489 days 19:00:00,67
2003-06-07,0,0,67,40489 days 19:00:00,67
2003-06-08,0,0,67,40489 days 19:00:00,67
2003-06-09,0,0,67,40489 days 19:00:00,67
2003-06-10,0,0,67,40489 days 19:00:00,67
2003-06-11,0,0,67,40489 days 19:00:00,67
2003-06-12,0,0,67,40489 days 19:00:00,67
2003-06-13,0,0,67,40489 days 19:00:00,67
2003-06-14,0,0,67,40489 days 19:00:00,67
2003-06-15,0,0,67,40489 days 19:00:00,67
2003-06-16,0,0,67,40489 days 19:00:00,67
2003-06-17,0,0,67,40489 days 19:00:00,67
2003-06-18,0,0,67,40489 days 19:00:00,67
2003-06-19,0,0,67,40489 days 19:00:00,67
2003-06-20,0,0,67,40489 days 19:00:00,67
2003-06-21,0,0,67,40489 days 19:00:00,67
2003-06-22,0,0,67,40489 days 19:00:00,67
2003-06-23,0,0,67,40489 days 19:00:00,67
2003-06-24,0,0,67,40489 days 19:00:00,67
2003-06-25,0,0,67,40489 days 19:00:00,67
2003-06-26,0,0,67,40489 days 19:00:00,67
2003-06-27,0,0,67,40489 days 19:00:00,67
2003-06-28,0,0,67,40489 days 19:00:00,67
2003-06-29,0,0,67,40489 days 19:00:00,67
2003-06-30,0,0,67,40489 days 19:00:00,67
2003-07-01,0,0,67,40489 days 19:00:00,67
2003-07-02,0,0,67,40489 days 19:00:00,67
2003-07-03,0,0,67,40489 days 19:00:00,67
2003-07-04,0,0,67,40489 days 19:00:00,67
2003-07-05,0,0,67,40489 days 19:00:00,67
2003-07-06,0,0,67,40489 days 19:00:00,67
2003-07-07,0,0,67,40489 days 19:00:00,67
2003-07-08,0,0,67,40489 days 19:00:00,67
2003-07-09,0,0,67,40489 days 19:00:00,67
2003-07-10,0,0,67,40489 days 19:00:00,67
2003-07-11,0,0,67,40489 days 19:00:00,67
2003-07-12,0,0,67,40489 days 19:00:00,67
2003-07-13,0,0,67,40489 days 19:00:00,67
2003-07-14,0,0,67,40489 days 19:00:00,67
2003-07-15,0,0,67,40489 days 19:00:00,67
2003-07-16,0,0,67,40489 days 19:00:00,67
2003-07-17,0,0,67,40489 days 19:00:00,67
2003-07-18,0,0,67,40489 days 19:00:00,67
2003-07-19,0,0,67,40489 days 19:00:00,67
2003-07-20,0,0,67,40489 days 19:00:00,67
2003-07-21,0,0,67,40489 days 19:00:00,67
2003-07-22,0,1,66,40489 days 19:00:00,67
2003-07-23,0,0,66,40379 days 19:00:00,66
2003-07-24,4,0,70,41953 days 22:00:00,70
2003-07-25,8,0,78,46098 days 06:00:00,78
2003-07-26,1,0,79,46615 days 07:00:00,79
2003-07-27,0,0,79,46615 days 07:00:00,79
2003-07-28,0,0,79,46615 days 07:00:00,79
2003-07-29,1,0,80,47129 days 08:00:00,80
2003-07-30,0,0,80,47129 days 08:00:00,80
2003-07-31,0,0,80,47129 days 08:00:00,80
2003-08-01,0,0,80,47129 days 08:00:00,80
2003-08-02,1,0,81,47639 days 09:00:00,81
2003-08-03,1,0,82,48148 days 10:00:00,82
2003-08-04,4,0,86,50180 days 14:00:00,86
2003-08-05,0,0,86,50180 days 14:00:00,86
2003-08-06,0,0,86,50180 days 14:00:00,86
2003-08-07,0,0,86,50180 days 14:00:00,86
2003-08-08,0,0,86,50180 days 14:00:00,86
2003-08-09,0,0,86,50180 days 14:00:00,86
2003-08-10,0,1,85,50180 days 14:00:00,86
2003-08-11,0,0,85,50163 days 14:00:00,85
2003-08-12,0,1,84,50163 days 14:00:00,85
2003-08-13,0,0,84,49783 days 14:00:00,84
2003-08-14,0,0,84,49783 days 14:00:00,84
2003-08-15,0,0,84,49783 days 14:00:00,84
2003-08-16,0,0,84,49783 days 14:00:00,84
2003-08-17,0,0,84,49783 days 14:00:00,84
2003-08-18,0,0,84,49783 days 14:00:00,84
2003-08-19,1,0,85,50276 days 15:00:00,85
2003-08-20,0,0,85,50276 days 15:00:00,85
2003-08-21,0,0,85,50276 days 15:00:00,85
2003-08-22,0,0,85,50276 days 15:00:00,85
2003-08-23,0,0,85,50276 days 15:00:00,85
2003-08-24,0,0,85,50276 days 15:00:00,85
2003-08-25,0,0,85,50276 days 15:00:00,85
2003-08-26,0,0,85,50276 days 15:00:00,85
2003-08-27,0,0,85,50276 days 15:00:00,85
2003-08-28,0,0,85,50276 days 15:00:00,85
2003-08-29,0,0,85,50276 days 15:00:00,85
2003-08-30,0,0,85,50276 days 15:00:00,85
2003-08-31,0,0,85,50276 days 15:00:00,85
2003-09-01,0,0,85,50276 days 15:00:00,85
2003-09-02,0,0,85,50276 days 15:00:00,85
2003-09-03,0,0,85,50276 days 15:00:00,85
2003-09-04,0,0,85,50276 days 15:00:00,85
2003-09-05,0,0,85,50276 days 15:00:00,85
2003-09-06,0,0,85,50276 days 15:00:00,85
2003-09-07,0,0,85,50276 days 15:00:00,85
2003-09-08,0,0,85,50276 days 15:00:00,85
2003-09-09,0,0,85,50276 days 15:00:00,85
2003-09-10,0,0,85,50276 days 15:00:00,85
2003-09-11,0,0,85,50276 days 15:00:00,85
2003-09-12,0,0,85,50276 days 15:00:00,85
2003-09-13,0,0,85,50276 days 15:00:00,85
2003-09-14,0,0,85,50276 days 15:00:00,85
2003-09-15,0,0,85,50276 days 15:00:00,85
2003-09-16,0,0,85,50276 days 15:00:00,85
2003-09-17,0,0,85,50276 days 15:00:00,85
2003-09-18,0,0,85,50276 days 15:00:00,85
2003-09-19,0,0,85,50276 days 15:00:00,85
2003-09-20,0,0,85,50276 days 15:00:00,85
2003-09-21,0,0,85,50276 days 15:00:00,85
2003-09-22,0,0,85,50276 days 15:00:00,85
2003-09-23,0,0,85,50276 days 15:00:00,85
2003-09-24,0,0,85,50276 days 15:00:00,85
2003-09-25,0,0,85,50276 days 15:00:00,85
2003-09-26,0,0,85,50276 days 15:00:00,85
2003-09-27,0,0,85,50276 days 15:00:00,85
2003-09-28,0,0,85,50276 days 15:00:00,85
2003-09-29,0,0,85,50276 days 15:00:00,85
2003-09-30,0,0,85,50276 days 15:00:00,85
2003-10-01,0,0,85,50276 days 15:00:00,85
2003-10-02,0,0,85,50276 days 15:00:00,85
2003-10-03,0,0,85,50276 days 15:00:00,85
2003-10-04,1,0,86,50723 days 16:00:00,86
2003-10-05,0,0,86,50723 days 16:00:00,86
2003-10-06,0,0,86,50723 days 16:00:00,86
2003-10-07,0,0,86,50723 days 16:00:00,86
2003-10-08,0,0,86,50723 days 16:00:00,86
2003-10-09,0,0,86,50723 days 16:00:00,86
2003-10-10,0,0,86,50723 days 16:00:00,86
2003-10-11,0,0,86,50723 days 16:00:00,86
2003-10-12,0,0,86,50723 days 16:00:00,86
2003-10-13,0,0,86,50723 days 16:00:00,86
2003-10-14,0,0,86,50723 days 16:00:00,86
2003-10-15,0,0,86,50723 days 16:00:00,86
2003-10-16,0,0,86,50723 days 16:00:00,86
2003-10-17,0,0,86,50723 days 16:00:00,86
2003-10-18,0,0,86,50723 days 16:00:00,86
2003-10-19,0,0,86,50723 days 16:00:00,86
2003-10-20,0,0,86,50723 days 16:00:00,86
2003-10-21,0,0,86,50723 days 16:00:00,86
2003-10-22,0,0,86,50723 days 16:00:00,86
2003-10-23,0,0,86,50723 days 16:00:00,86
2003-10-24,1,0,87,51150 days 17:00:00,87
2003-10-25,0,0,87,51150 days 17:00:00,87
2003-10-26,0,0,87,51150 days 17:00:00,87
2003-10-27,0,0,87,51150 days 17:00:00,87
2003-10-28,0,0,87,51150 days 17:00:00,87
2003-10-29,0,0,87,51150 days 17:00:00,87
2003-10-30,0,0,87,51150 days 17:00:00,87
2003-10-31,0,0,87,51150 days 17:00:00,87
2003-11-01,0,0,87,51150 days 17:00:00,87
2003-11-02,0,0,87,51150 days 17:00:00,87
2003-11-03,0,0,87,51150 days 17:00:00,87
2003-11-04,0,0,87,51150 days 17:00:00,87
2003-11-05,0,0,87,51150 days 17:00:00,87
2003-11-06,0,0,87,51150 days 17:00:00,87
2003-11-07,0,0,87,51150 days 17:00:00,87
2003-11-08,0,0,87,51150 days 17:00:00,87
2003-11-09,0,0,87,51150 days 17:00:00,87
2003-11-10,0,0,87,51150 days 17:00:00,87
2003-11-11,0,0,87,51150 days 17:00:00,87
2003-11-12,0,0,87,51150 days 17:00:00,87
2003-11-13,0,0,87,51150 days 17:00:00,87
2003-11-14,0,0,87,51150 days 17:00:00,87
2003-11-15,0,0,87,51150 days 17:00:00,87
2003-11-16,0,0,87,51150 days 17:00:00,87
2003-11-17,0,0,87,51150 days 17:00:00,87
2003-11-18,0,0,87,51150 days 17:00:00,87
2003-11-19,0,0,87,51150 days 17:00:00,87
2003-11-20,0,0,87,51150 days 17:00:00,87
2003-11-21,0,0,87,51150 days 17:00:00,87
2003-11-22,1,0,88,51548 days 17:00:00,88
2003-11-23,5,1,92,53136 days 17:00:00,93
2003-11-24,2,0,94,53928 days 17:00:00,94
2003-11-25,1,0,95,54323 days 17:00:00,95
2003-11-26,0,0,95,54323 days 17:00:00,95
2003-11-27,0,0,95,54323 days 17:00:00,95
2003-11-28,0,0,95,54323 days 17:00:00,95
2003-11-29,0,0,95,54323 days 17:00:00,95
2003-11-30,0,0,95,54323 days 17:00:00,95
2003-12-01,0,0,95,54323 days 17:00:00,95
2003-12-02,0,0,95,54323 days 17:00:00,95
2003-12-03,1,0,96,54710 days 17:00:00,96
2003-12-04,2,0,98,55482 days 17:00:00,98
2003-12-05,0,0,98,55482 days 17:00:00,98
2003-12-06,0,0,98,55482 days 17:00:00,98
2003-12-07,0,0,98,55482 days 17:00:00,98
2003-12-08,0,0,98,55482 days 17:00:00,98
2003-12-09,0,0,98,55482 days 17:00:00,98
2003-12-10,0,0,98,55482 days 17:00:00,98
2003-12-11,0,0,98,55482 days 17:00:00,98
2003-12-12,0,0,98,55482 days 17:00:00,98
2003-12-13,0,0,98,55482 days 17:00:00,98
2003-12-14,0,0,98,55482 days 17:00:00,98
2003-12-15,0,0,98,55482 days 17:00:00,98
2003-12-16,0,0,98,55482 days 17:00:00,98
2003-12-17,0,0,98,55482 days 17:00:00,98
2003-12-18,0,0,98,55482 days 17:00:00,98
2003-12-19,0,0,98,55482 days 17:00:00,98
2003-12-20,1,0,99,55852 days 17:00:00,99
2003-12-21,0,0,99,55852 days 17:00:00,99
2003-12-22,0,0,99,55852 days 17:00:00,99
2003-12-23,0,0,99,55852 days 17:00:00,99
2003-12-24,0,0,99,55852 days 17:00:00,99
2003-12-25,0,0,99,55852 days 17:00:00,99
2003-12-26,0,0,99,55852 days 17:00:00,99
2003-12-27,0,0,99,55852 days 17:00:00,99
2003-12-28,0,0,99,55852 days 17:00:00,99
2003-12-29,0,0,99,55852 days 17:00:00,99
2003-12-30,0,0,99,55852 days 17:00:00,99
2003-12-31,0,0,99,55852 days 17:00:00,99
2004-01-01,0,0,99,55852 days 17:00:00,99
2004-01-02,0,0,99,55852 days 17:00:00,99
2004-01-03,0,0,99,55852 days 17:00:00,99
2004-01-04,0,0,99,55852 days 17:00:00,99
2004-01-05,0,0,99,55852 days 17:00:00,99
2004-01-06,0,0,99,55852 days 17:00:00,99
2004-01-07,0,0,99,55852 days 17:00:00,99
2004-01-08,0,0,99,55852 days 17:00:00,99
2004-01-09,0,49,50,55852 days 17:00:00,99
2004-01-10,0,0,50,35906 days 07:00:00,50
2004-01-11,2,0,52,36602 days 07:00:00,52
2004-01-12,4,0,56,37680 days 07:00:00,56
2004-01-13,3,0,59,38718 days 07:00:00,59
2004-01-14,0,0,59,38718 days 07:00:00,59
2004-01-15,10,0,69,42158 days 07:00:00,69
2004-01-16,0,0,69,42158 days 07:00:00,69
2004-01-17,1,0,70,42500 days 07:00:00,70
2004-01-18,0,0,70,42500 days 07:00:00,70
2004-01-19,0,0,70,42500 days 07:00:00,70
2004-01-20,2,0,72,42854 days 07:00:00,72
2004-01-21,2,0,74,43530 days 07:00:00,74
2004-01-22,2,0,76,43879 days 07:00:00,76
2004-01-23,1,0,77,44215 days 07:00:00,77
2004-01-24,0,0,77,44215 days 07:00:00,77
2004-01-25,3,0,80,45217 days 07:00:00,80
2004-01-26,0,0,80,45217 days 07:00:00,80
2004-01-27,0,0,80,45217 days 07:00:00,80
2004-01-28,0,0,80,45217 days 07:00:00,80
2004-01-29,0,0,80,45217 days 07:00:00,80
2004-01-30,1,0,81,45546 days 07:00:00,81
2004-01-31,0,0,81,45546 days 07:00:00,81
2004-02-01,0,0,81,45546 days 07:00:00,81
2004-02-02,0,0,81,45546 days 07:00:00,81
2004-02-03,0,1,80,45546 days 07:00:00,81
2004-02-04,0,1,79,45534 days 07:00:00,80
2004-02-05,0,0,79,45519 days 07:00:00,79
2004-02-06,0,0,79,45519 days 07:00:00,79
2004-02-07,1,0,80,45840 days 07:00:00,80
2004-02-08,0,0,80,45840 days 07:00:00,80
2004-02-09,0,0,80,45840 days 07:00:00,80
2004-02-10,0,0,80,45840 days 07:00:00,80
2004-02-11,0,0,80,45840 days 07:00:00,80
2004-02-12,0,0,80,45840 days 07:00:00,80
2004-02-13,0,0,80,45840 days 07:00:00,80
2004-02-14,0,0,80,45840 days 07:00:00,80
2004-02-15,0,0,80,45840 days 07:00:00,80
2004-02-16,0,0,80,45840 days 07:00:00,80
2004-02-17,0,0,80,45840 days 07:00:00,80
2004-02-18,0,1,79,45840 days 07:00:00,80
2004-02-19,0,0,79,45803 days 07:00:00,79
2004-02-20,0,0,79,45803 days 07:00:00,79
2004-02-21,0,0,79,45803 days 07:00:00,79
2004-02-22,0,0,79,45803 days 07:00:00,79
2004-02-23,0,0,79,45803 days 07:00:00,79
2004-02-24,0,0,79,45803 days 07:00:00,79
2004-02-25,0,0,79,45803 days 07:00:00,79
2004-02-26,0,0,79,45803 days 07:00:00,79
2004-02-27,0,0,79,45803 days 07:00:00,79
2004-02-28,0,0,79,45803 days 07:00:00,79
2004-02-29,0,0,79,45803 days 07:00:00,79
2004-03-01,0,0,79,45803 days 07:00:00,79
2004-03-02,0,0,79,45803 days 07:00:00,79
2004-03-03,0,0,79,45803 days 07:00:00,79
2004-03-04,1,0,80,46098 days 07:00:00,80
2004-03-05,0,0,80,46098 days 07:00:00,80
2004-03-06,0,0,80,46098 days 07:00:00,80
2004-03-07,0,0,80,46098 days 07:00:00,80
2004-03-08,0,0,80,46098 days 07:00:00,80
2004-03-09,0,0,80,46098 days 07:00:00,80
2004-03-10,0,0,80,46098 days 07:00:00,80
2004-03-11,0,0,80,46098 days 07:00:00,80
2004-03-12,0,0,80,46098 days 07:00:00,80
2004-03-13,0,0,80,46098 days 07:00:00,80
2004-03-14,0,0,80,46098 days 07:00:00,80
2004-03-15,0,0,80,46098 days 07:00:00,80
2004-03-16,0,0,80,46098 days 07:00:00,80
2004-03-17,0,0,80,46098 days 07:00:00,80
2004-03-18,0,0,80,46098 days 07:00:00,80
2004-03-19,0,0,80,46098 days 07:00:00,80
2004-03-20,0,0,80,46098 days 07:00:00,80
2004-03-21,0,0,80,46098 days 07:00:00,80
2004-03-22,0,0,80,46098 days 07:00:00,80
2004-03-23,0,0,80,46098 days 07:00:00,80
2004-03-24,0,0,80,46098 days 07:00:00,80
2004-03-25,0,0,80,46098 days 07:00:00,80
2004-03-26,0,0,80,46098 days 07:00:00,80
2004-03-27,0,0,80,46098 days 07:00:00,80
2004-03-28,0,0,80,46098 days 07:00:00,80
2004-03-29,0,0,80,46098 days 07:00:00,80
2004-03-30,0,0,80,46098 days 07:00:00,80
2004-03-31,0,0,80,46098 days 07:00:00,80
2004-04-01,0,0,80,46098 days 07:00:00,80
2004-04-02,0,0,80,46098 days 07:00:00,80
2004-04-03,0,0,80,46098 days 07:00:00,80
2004-04-04,0,0,80,46098 days 07:00:00,80
2004-04-05,0,0,80,46098 days 07:00:00,80
2004-04-06,0,0,80,46098 days 07:00:00,80
2004-04-07,0,0,80,46098 days 07:00:00,80
2004-04-08,0,0,80,46098 days 07:00:00,80
2004-04-09,0,0,80,46098 days 07:00:00,80
2004-04-10,0,0,80,46098 days 07:00:00,80
2004-04-11,0,0,80,46098 days 07:00:00,80
2004-04-12,0,0,80,46098 days 07:00:00,80
2004-04-13,0,0,80,46098 days 07:00:00,80
2004-04-14,0,0,80,46098 days 07:00:00,80
2004-04-15,0,0,80,46098 days 07:00:00,80
2004-04-16,0,0,80,46098 days 07:00:00,80
2004-04-17,0,0,80,46098 days 07:00:00,80
2004-04-18,0,0,80,46098 days 07:00:00,80
2004-04-19,0,0,80,46098 days 07:00:00,80
2004-04-20,0,0,80,46098 days 07:00:00,80
2004-04-21,0,0,80,46098 days 07:00:00,80
2004-04-22,0,0,80,46098 days 07:00:00,80
2004-04-23,0,0,80,46098 days 07:00:00,80
2004-04-24,0,0,80,46098 days 07:00:00,80
2004-04-25,0,0,80,46098 days 07:00:00,80
2004-04-26,0,0,80,46098 days 07:00:00,80
2004-04-27,0,0,80,46098 days 07:00:00,80
2004-04-28,0,0,80,46098 days 07:00:00,80
2004-04-29,0,0,80,46098 days 07:00:00,80
2004-04-30,0,0,80,46098 days 07:00:00,80
2004-05-01,0,0,80,46098 days 07:00:00,80
2004-05-02,0,0,80,46098 days 07:00:00,80
2004-05-03,0,0,80,46098 days 07:00:00,80
2004-05-04,0,0,80,46098 days 07:00:00,80
2004-05-05,0,0,80,46098 days 07:00:00,80
2004-05-06,0,0,80,46098 days 07:00:00,80
2004-05-07,0,0,80,46098 days 07:00:00,80
2004-05-08,0,0,80,46098 days 07:00:00,80
2004-05-09,0,0,80,46098 days 07:00:00,80
2004-05-10,0,0,80,46098 days 07:00:00,80
2004-05-11,0,0,80,46098 days 07:00:00,80
2004-05-12,0,0,80,46098 days 07:00:00,80
2004-05-13,0,0,80,46098 days 07:00:00,80
2004-05-14,0,0,80,46098 days 07:00:00,80
2004-05-15,0,0,80,46098 days 07:00:00,80
2004-05-16,0,0,80,46098 days 07:00:00,80
2004-05-17,0,0,80,46098 days 07:00:00,80
2004-05-18,0,0,80,46098 days 07:00:00,80
2004-05-19,0,0,80,46098 days 07:00:00,80
2004-05-20,0,0,80,46098 days 07:00:00,80
2004-05-21,0,0,80,46098 days 07:00:00,80
2004-05-22,0,0,80,46098 days 07:00:00,80
2004-05-23,0,0,80,46098 days 07:00:00,80
2004-05-24,0,0,80,46098 days 07:00:00,80
2004-05-25,0,0,80,46098 days 07:00:00,80
2004-05-26,0,0,80,46098 days 07:00:00,80
2004-05-27,0,0,80,46098 days 07:00:00,80
2004-05-28,0,0,80,46098 days 07:00:00,80
2004-05-29,0,0,80,46098 days 07:00:00,80
2004-05-30,0,0,80,46098 days 07:00:00,80
2004-05-31,1,0,81,46735 days 08:00:00,81
2004-06-01,0,0,81,46735 days 08:00:00,81
2004-06-02,0,0,81,46735 days 08:00:00,81
2004-06-03,0,0,81,46735 days 08:00:00,81
2004-06-04,0,0,81,46735 days 08:00:00,81
2004-06-05,0,0,81,46735 days 08:00:00,81
2004-06-06,0,0,81,46735 days 08:00:00,81
2004-06-07,0,0,81,46735 days 08:00:00,81
2004-06-08,0,0,81,46735 days 08:00:00,81
2004-06-09,0,0,81,46735 days 08:00:00,81
2004-06-10,0,0,81,46735 days 08:00:00,81
2004-06-11,0,0,81,46735 days 08:00:00,81
2004-06-12,0,0,81,46735 days 08:00:00,81
2004-06-13,0,0,81,46735 days 08:00:00,81
2004-06-14,0,0,81,46735 days 08:00:00,81
2004-06-15,0,0,81,46735 days 08:00:00,81
2004-06-16,0,0,81,46735 days 08:00:00,81
2004-06-17,0,0,81,46735 days 08:00:00,81
2004-06-18,0,0,81,46735 days 08:00:00,81
2004-06-19,0,0,81,46735 days 08:00:00,81
2004-06-20,1,0,82,47282 days 09:00:00,82
2004-06-21,0,0,82,47282 days 09:00:00,82
2004-06-22,0,0,82,47282 days 09:00:00,82
2004-06-23,0,0,82,47282 days 09:00:00,82
2004-06-24,0,0,82,47282 days 09:00:00,82
2004-06-25,0,0,82,47282 days 09:00:00,82
2004-06-26,0,0,82,47282 days 09:00:00,82
2004-06-27,0,0,82,47282 days 09:00:00,82
2004-06-28,0,0,82,47282 days 09:00:00,82
2004-06-29,0,0,82,47282 days 09:00:00,82
2004-06-30,0,0,82,47282 days 09:00:00,82
2004-07-01,0,0,82,47282 days 09:00:00,82
2004-07-02,0,0,82,47282 days 09:00:00,82
2004-07-03,0,0,82,47282 days 09:00:00,82
2004-07-04,0,0,82,47282 days 09:00:00,82
2004-07-05,0,0,82,47282 days 09:00:00,82
2004-07-06,0,0,82,47282 days 09:00:00,82
2004-07-07,0,0,82,47282 days 09:00:00,82
2004-07-08,0,0,82,47282 days 09:00:00,82
2004-07-09,0,0,82,47282 days 09:00:00,82
2004-07-10,0,0,82,47282 days 09:00:00,82
2004-07-11,0,0,82,47282 days 09:00:00,82
2004-07-12,0,0,82,47282 days 09:00:00,82
2004-07-13,0,0,82,47282 days 09:00:00,82
2004-07-14,0,0,82,47282 days 09:00:00,82
2004-07-15,0,0,82,47282 days 09:00:00,82
2004-07-16,0,0,82,47282 days 09:00:00,82
2004-07-17,0,0,82,47282 days 09:00:00,82
2004-07-18,0,0,82,47282 days 09:00:00,82
2004-07-19,0,0,82,47282 days 09:00:00,82
2004-07-20,0,0,82,47282 days 09:00:00,82
2004-07-21,0,0,82,47282 days 09:00:00,82
2004-07-22,0,0,82,47282 days 09:00:00,82
2004-07-23,0,0,82,47282 days 09:00:00,82
2004-07-24,0,0,82,47282 days 09:00:00,82
2004-07-25,0,0,82,47282 days 09:00:00,82
2004-07-26,0,0,82,47282 days 09:00:00,82
2004-07-27,0,0,82,47282 days 09:00:00,82
2004-07-28,0,0,82,47282 days 09:00:00,82
2004-07-29,0,0,82,47282 days 09:00:00,82
2004-07-30,0,0,82,47282 days 09:00:00,82
2004-07-31,0,0,82,47282 days 09:00:00,82
2004-08-01,0,0,82,47282 days 09:00:00,82
2004-08-02,0,0,82,47282 days 09:00:00,82
2004-08-03,0,0,82,47282 days 09:00:00,82
2004-08-04,0,0,82,47282 days 09:00:00,82
2004-08-05,0,0,82,47282 days 09:00:00,82
2004-08-06,0,0,82,47282 days 09:00:00,82
2004-08-07,0,0,82,47282 days 09:00:00,82
2004-08-08,0,0,82,47282 days 09:00:00,82
2004-08-09,0,0,82,47282 days 09:00:00,82
2004-08-10,0,0,82,47282 days 09:00:00,82
2004-08-11,0,0,82,47282 days 09:00:00,82
2004-08-12,0,0,82,47282 days 09:00:00,82
2004-08-13,0,0,82,47282 days 09:00:00,82
2004-08-14,0,0,82,47282 days 09:00:00,82
2004-08-15,0,0,82,47282 days 09:00:00,82
2004-08-16,0,0,82,47282 days 09:00:00,82
2004-08-17,0,0,82,47282 days 09:00:00,82
2004-08-18,0,0,82,47282 days 09:00:00,82
2004-08-19,0,0,82,47282 days 09:00:00,82
2004-08-20,0,0,82,47282 days 09:00:00,82
2004-08-21,0,0,82,47282 days 09:00:00,82
2004-08-22,0,0,82,47282 days 09:00:00,82
2004-08-23,0,0,82,47282 days 09:00:00,82
2004-08-24,0,0,82,47282 days 09:00:00,82
2004-08-25,0,0,82,47282 days 09:00:00,82
2004-08-26,0,0,82,47282 days 09:00:00,82
2004-08-27,0,0,82,47282 days 09:00:00,82
2004-08-28,0,0,82,47282 days 09:00:00,82
2004-08-29,0,0,82,47282 days 09:00:00,82
2004-08-30,0,0,82,47282 days 09:00:00,82
2004-08-31,0,0,82,47282 days 09:00:00,82
2004-09-01,0,0,82,47282 days 09:00:00,82
2004-09-02,0,0,82,47282 days 09:00:00,82
2004-09-03,0,0,82,47282 days 09:00:00,82
2004-09-04,0,0,82,47282 days 09:00:00,82
2004-09-05,0,0,82,47282 days 09:00:00,82
2004-09-06,0,0,82,47282 days 09:00:00,82
2004-09-07,0,0,82,47282 days 09:00:00,82
2004-09-08,0,0,82,47282 days 09:00:00,82
2004-09-09,0,0,82,47282 days 09:00:00,82
2004-09-10,0,0,82,47282 days 09:00:00,82
2004-09-11,0,0,82,47282 days 09:00:00,82
2004-09-12,0,0,82,47282 days 09:00:00,82
2004-09-13,0,0,82,47282 days 09:00:00,82
2004-09-14,0,0,82,47282 days 09:00:00,82
2004-09-15,0,0,82,47282 days 09:00:00,82
2004-09-16,0,0,82,47282 days 09:00:00,82
2004-09-17,0,0,82,47282 days 09:00:00,82
2004-09-18,0,0,82,47282 days 09:00:00,82
2004-09-19,0,0,82,47282 days 09:00:00,82
2004-09-20,0,0,82,47282 days 09:00:00,82
2004-09-21,0,0,82,47282 days 09:00:00,82
2004-09-22,0,0,82,47282 days 09:00:00,82
2004-09-23,0,0,82,47282 days 09:00:00,82
2004-09-24,0,0,82,47282 days 09:00:00,82
2004-09-25,0,0,82,47282 days 09:00:00,82
2004-09-26,0,0,82,47282 days 09:00:00,82
2004-09-27,1,0,83,47800 days 10:00:00,83
2004-09-28,0,0,83,47800 days 10:00:00,83
2004-09-29,0,0,83,47800 days 10:00:00,83
2004-09-30,0,0,83,47800 days 10:00:00,83
2004-10-01,2,0,85,47826 days 10:00:00,85
2004-10-02,0,0,85,47826 days 10:00:00,85
2004-10-03,0,0,85,47826 days 10:00:00,85
2004-10-04,1,1,85,48337 days 11:00:00,86
2004-10-05,0,0,85,48334 days 11:00:00,85
2004-10-06,0,0,85,48334 days 11:00:00,85
2004-10-07,0,0,85,48334 days 11:00:00,85
2004-10-08,0,0,85,48334 days 11:00:00,85
2004-10-09,0,0,85,48334 days 11:00:00,85
2004-10-10,0,0,85,48334 days 11:00:00,85
2004-10-11,0,0,85,48334 days 11:00:00,85
2004-10-12,0,0,85,48334 days 11:00:00,85
2004-10-13,0,0,85,48334 days 11:00:00,85
2004-10-14,0,0,85,48334 days 11:00:00,85
2004-10-15,0,0,85,48334 days 11:00:00,85
2004-10-16,0,0,85,48334 days 11:00:00,85
2004-10-17,0,0,85,48334 days 11:00:00,85
2004-10-18,0,0,85,48334 days 11:00:00,85
2004-10-19,0,0,85,48334 days 11:00:00,85
2004-10-20,0,0,85,48334 days 11:00:00,85
2004-10-21,0,0,85,48334 days 11:00:00,85
2004-10-22,0,0,85,48334 days 11:00:00,85
2004-10-23,0,0,85,48334 days 11:00:00,85
2004-10-24,0,1,84,48334 days 11:00:00,85
2004-10-25,0,0,84,48311 days 11:00:00,84
2004-10-26,0,0,84,48311 days 11:00:00,84
2004-10-27,0,0,84,48311 days 11:00:00,84
2004-10-28,0,0,84,48311 days 11:00:00,84
2004-10-29,0,0,84,48311 days 11:00:00,84
2004-10-30,0,0,84,48311 days 11:00:00,84
2004-10-31,0,0,84,48311 days 11:00:00,84
2004-11-01,0,0,84,48311 days 11:00:00,84
2004-11-02,0,0,84,48311 days 11:00:00,84
2004-11-03,0,0,84,48311 days 11:00:00,84
2004-11-04,0,0,84,48311 days 11:00:00,84
2004-11-05,0,0,84,48311 days 11:00:00,84
2004-11-06,0,0,84,48311 days 11:00:00,84
2004-11-07,0,0,84,48311 days 11:00:00,84
2004-11-08,0,0,84,48311 days 11:00:00,84
2004-11-09,0,0,84,48311 days 11:00:00,84
2004-11-10,0,0,84,48311 days 11:00:00,84
